********************************************************************************
product = WebSphere Application Server 17.0.0.3 (wlp-1.0.18.cl170320170927-1854)
wlp.install.dir = C:/Users/ahatua/Google Drive/fall17/CSC733/assignment2/liberty/
java.home = C:\Program Files\Java\jdk1.8.0_111\jre
java.version = 1.8.0_111
java.runtime = Java(TM) SE Runtime Environment (1.8.0_111-b14)
os = Windows 10 (10.0; amd64) (en_US)
process = 58760@usm217848
********************************************************************************
[11/29/17 19:01:52:026 CST] 00000001 com.ibm.ws.kernel.launch.internal.FrameworkManager           A CWWKE0001I: The server defaultServer has been launched.
[11/29/17 19:07:25:976 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:07:28:292 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:07:30:590 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:07:32:851 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:07:35:143 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:07:37:488 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:07:39:751 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:07:42:003 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:07:44:389 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:07:46:664 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:07:48:935 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:07:51:200 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:07:53:599 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:07:55:875 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:07:58:398 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:08:00:665 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:08:02:928 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:08:05:190 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:08:07:484 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:08:09:855 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:08:12:217 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:08:14:646 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:08:16:994 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:08:19:337 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:08:21:600 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:08:23:865 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:08:26:119 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:08:28:378 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:08:30:727 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:08:32:974 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:08:35:227 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:08:37:475 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:08:39:728 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:08:41:971 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:08:44:219 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:08:46:472 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:08:48:720 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:08:50:965 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:08:53:224 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:08:55:473 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:08:57:722 CST] 00000021 SystemOut                                                    O Sleeping ---------------
