********************************************************************************
product = WebSphere Application Server 17.0.0.3 (wlp-1.0.18.cl170320170927-1854)
wlp.install.dir = C:/Users/ahatua/Google Drive/fall17/CSC733/assignment2/liberty/
java.home = C:\Program Files\Java\jdk1.8.0_111\jre
java.version = 1.8.0_111
java.runtime = Java(TM) SE Runtime Environment (1.8.0_111-b14)
os = Windows 10 (10.0; amd64) (en_US)
process = 60848@usm217848
********************************************************************************
[11/29/17 19:54:33:957 CST] 00000001 com.ibm.ws.kernel.launch.internal.FrameworkManager           A CWWKE0001I: The server defaultServer has been launched.
[11/29/17 20:00:49:747 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:00:51:990 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:00:54:241 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:00:56:479 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:00:58:719 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:01:00:969 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:01:03:209 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:01:05:479 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:01:07:719 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:01:09:966 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:01:12:218 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:01:14:472 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:01:16:713 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:01:18:955 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:01:21:197 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:01:23:453 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:01:25:706 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:01:27:957 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:01:30:200 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:01:32:453 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:01:34:693 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:01:36:937 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:01:39:176 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:01:41:418 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:01:43:652 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:01:45:899 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:01:48:148 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:01:50:400 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:01:52:645 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:01:54:901 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:01:57:150 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:01:59:405 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:02:01:656 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:02:03:908 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:02:06:163 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:02:08:415 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:02:10:670 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:02:12:921 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:02:15:172 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:02:17:426 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:02:19:672 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:02:21:913 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:02:24:164 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:02:26:412 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:02:28:660 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:02:30:912 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:02:33:154 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:02:35:400 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:02:37:637 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:02:39:887 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:02:42:140 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:02:44:385 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:02:46:628 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:02:48:875 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:02:51:115 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:02:53:361 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:02:55:624 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:02:57:877 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:03:00:122 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:03:02:360 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:03:04:614 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:03:06:867 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:03:09:118 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:03:11:371 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:03:13:621 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:03:15:872 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:03:18:119 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:03:20:364 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:03:22:611 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:03:24:858 CST] 0000001a SystemOut                                                    O Sleeping ---------------
